Commit	Status
9e6c4fddda9d3e5d6cf1b20a0fb82c128efe27ef	{"rust-by-example":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","book":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","reference":"test-pass","cargotest":"test-fail"}
6a9758d4f38d4763bd437c48fa7e5246cecf8d04	{"cargotest":"test-fail","rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","reference":"test-pass"}
1c84675e1f5bd97307af5a86b4f8e6d9e571362c	{"reference":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","cargo":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass"}
31e6e8c6c5b6ce62656c922c7384d3376018c980	{"lld-wrapper":"test-fail","rust-by-example":"test-pass","cargo":"test-fail","book":"test-pass","cargotest":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","reference":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
865808b33bfc7861c28ba6111ed4eac45cbeeeb4	{"reference":"test-pass","book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail"}
284f94f9c0f77ad4ef85323a634cfda29c1a801d	{"embedded-book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","cargo":"test-fail","edition-guide":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","reference":"test-pass","book":"test-pass","nomicon":"test-pass"}
cb3752d20e0f5d24348062211102a08d46fbecff	{"reference":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","cargo":"test-fail","embedded-book":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail"}
dfc400e0c0f474be4fba587c17e9646e5520cc36	{"cargotest":"test-fail","reference":"test-pass","cargo":"test-fail","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail"}
ef8b9dcf23700f2e2265317611460d3a65c19eff	{"embedded-book":"test-pass","rust-by-example":"test-pass","cargotest":"test-fail","nomicon":"test-pass","reference":"test-pass","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","cargo":"test-fail"}
7bb4f0889e8b133c5b03c46f31f2ae6432c00219	{"reference":"test-pass","embedded-book":"test-pass","book":"test-pass","lld-wrapper":"test-fail","rustbook":"test-fail","cargo":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass"}
f16a83c3ed868f971311b1d67e09258fd0a46be0	{"embedded-book":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail","rustbook":"test-fail","reference":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","cargo":"test-fail","nomicon":"test-pass","book":"test-pass"}
5557f8c9d08d7f3f680943dcf97b6d4a7eb13aea	{"cargo":"test-fail","nomicon":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","cargotest":"test-fail"}
e9362896e0eaaa86372b8ee2634b5761dd9e5ab7	{"embedded-book":"test-pass","cargo":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","cargotest":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","rust-by-example":"test-pass"}
e7da0fa62fc58f9d665a67bf2e7a6d6154d8d74c	{"nomicon":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","reference":"test-pass","edition-guide":"test-pass","book":"test-pass","embedded-book":"test-pass","cargo":"test-fail"}
29a56a3b1c06a624c0c06728c0af756d09df6b1b	{"nomicon":"test-pass","reference":"test-pass","book":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","cargotest":"test-fail","rustbook":"test-fail","edition-guide":"test-pass"}
c1feb3eceef7d5f0126c309a87062cf413fe0a25	{"reference":"test-pass","cargotest":"test-fail","nomicon":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","embedded-book":"test-pass"}
fee0e668bc126c0cf1fbc7f23ba182912045eeb3	{"rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","reference":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","rustbook":"test-fail","nomicon":"test-pass","book":"test-pass"}
244da22fabd9fa677bbd0ac601a88e5ca6917526	{"rust-by-example":"test-pass","book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","cargo":"test-fail","embedded-book":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail","rustbook":"test-fail","reference":"test-pass"}
40dcd796d094b911b8b7b55a0519fb8e3d21680f	{"rustbook":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","reference":"test-pass","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","cargotest":"test-fail","cargo":"test-fail","lld-wrapper":"test-fail"}
c2f2db79ca3024f68d22b45aa22b570775c2c4ad	{"lld-wrapper":"test-fail","embedded-book":"test-pass","cargo":"test-fail","book":"test-pass","cargotest":"test-fail","rustbook":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","reference":"test-pass"}
cd90d5c03532da6f7ca7dcfb861ffabdc36a9d00	{"nomicon":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","cargo":"test-fail","book":"test-pass","embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail"}
ad07aa12c99698f810d730d7b5a49704c729651d	{"cargotest":"test-fail","book":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","cargo":"test-fail","rustbook":"test-fail","edition-guide":"test-pass"}
c67277301c896857d0534f2bb7431680796833fb	{"reference":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","cargo":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass","cargotest":"test-fail","embedded-book":"test-pass"}
a77f76e26302e9a084fb321817675b1dfc1dcd63	{"lld-wrapper":"test-fail","cargo":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","book":"test-pass","edition-guide":"test-pass","reference":"test-pass","rustbook":"test-fail","nomicon":"test-pass","cargotest":"test-fail"}
aca749eefceaed0cda19a7ec5e472fce9387bc00	{"edition-guide":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","cargo":"test-fail","book":"test-pass","reference":"test-pass","nomicon":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass"}
9cf10bcf5b368de79abc24fc4d50a9d85b377ffa	{"book":"test-pass","lld-wrapper":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","cargotest":"test-fail","reference":"test-pass","embedded-book":"test-pass","cargo":"test-fail"}
25087e02b34775520856b6cc15e50f5ed0c35f50	{"book":"test-pass","reference":"test-pass","nomicon":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","embedded-book":"test-pass","cargo":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass"}
9a158d3bc4757d40d29350c3d9707b8b17e15697	{"rust-by-example":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","book":"test-pass","nomicon":"test-pass","reference":"test-pass","cargotest":"test-fail","rustbook":"test-fail"}
aa2cee1b0745f6b0a243c4a98a7c4769f5d17e0c	{"book":"test-pass","reference":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","cargotest":"test-fail","rustbook":"test-fail"}
a7c8f57a39e1a3080bdf2075ab761a32137caced	{"cargo":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","reference":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
7472607ecd77f580e7343163f7f4bf021944b342	{"cargo":"test-fail","cargotest":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","reference":"test-pass"}
7f2fc33da6633f5a764ddc263c769b6b2873d167	{"book":"test-pass","rustbook":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","cargotest":"test-fail","edition-guide":"test-pass","cargo":"test-fail"}
290d792411566c94273e5d1a980a1ab91f1d950b	{"edition-guide":"test-pass","reference":"test-pass","cargo":"test-fail","rustbook":"test-fail","lld-wrapper":"test-fail","book":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","cargotest":"test-fail","nomicon":"test-pass"}
b3e117044c7f707293edc040edb93e7ec5f7040a	{"rust-by-example":"test-pass","book":"test-pass","edition-guide":"test-pass","lld-wrapper":"test-fail","rustbook":"test-fail","cargotest":"test-fail","cargo":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass"}
12e8cda30ae7abdc7385e92de77c25fb1818b66f	{"nomicon":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","reference":"test-pass","edition-guide":"test-pass","lld-wrapper":"test-fail","book":"test-pass","cargo":"test-fail"}
32885838c0e53efa2494c544b4c0315a504f4b92	{"edition-guide":"test-pass","book":"test-pass","cargotest":"test-fail","cargo":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","nomicon":"test-pass","reference":"test-pass","rustbook":"test-fail"}
eb70af2e0358578a6160dafaf286d6ba378c7fd8	{"reference":"test-pass","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","cargo":"test-fail","embedded-book":"test-pass","lld-wrapper":"test-fail","nomicon":"test-pass","cargotest":"test-fail"}
981835df0f70fcaf27988a5cddf8cb7169948e12	{"nomicon":"test-pass","cargotest":"test-fail","cargo":"test-fail","book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","lld-wrapper":"test-fail","edition-guide":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
fb898629a26e4acec59c928ce3ec00a62675d1cc	{"nomicon":"test-pass","lld-wrapper":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","rustbook":"test-fail","book":"test-pass","embedded-book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","cargo":"test-fail"}
1b3fba066c21e7c3471fca710783fc1e6546a1ca	{"reference":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","rustbook":"test-fail","nomicon":"test-pass","book":"test-pass","edition-guide":"test-pass","cargo":"test-fail"}
f22a0c2d9f9cd83dfe84b65e9fa1b3fa8303c7b5	{"lld-wrapper":"test-fail","rustbook":"test-fail","book":"test-pass","cargotest":"test-fail","nomicon":"test-pass","cargo":"test-fail","reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass"}
a55d3d791efbe93a05fd118b3150a80086b6f54c	{"lld-wrapper":"test-fail","cargo":"test-fail","book":"test-pass","cargotest":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass"}
aa31bad26b6bbf71c2072465ddb0dfe807c2b7d5	{"book":"test-pass","reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","cargo":"test-fail","rustbook":"test-fail","nomicon":"test-pass","cargotest":"test-fail"}
fecb7b43093e4fa59e2d366e88bf0085ce350f29	{"book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","reference":"test-pass","cargo":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","lld-wrapper":"test-fail"}
c46d5fb26a7212af210c7abdc85f050f5d5768d4	{"rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","cargotest":"test-fail","cargo":"test-fail","rust-by-example":"test-pass","lld-wrapper":"test-fail","reference":"test-pass"}
b9be3c47e52d9dec0009662c6ce3708c5396f6d4	{"nomicon":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","cargo":"test-fail","reference":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","rust-by-example":"test-pass","lld-wrapper":"test-fail"}
b6bd9391b77993f8828c1d7e01e004979b36bbeb	{"rust-by-example":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","embedded-book":"test-pass","rustbook":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","book":"test-pass","reference":"test-pass","cargo":"test-fail"}
13eb8c736ce58a794434ee316cb86f1091f66c7e	{"cargo":"test-fail","rustbook":"test-fail","lld-wrapper":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","reference":"test-pass"}
426a698606ca94d4c4a674a346c701bf44b0aeb3	{"rustbook":"test-fail","embedded-book":"test-pass","book":"test-pass","nomicon":"test-pass","cargo":"test-fail","reference":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass"}
453ceafce32ef8108c604bca5e165ab41d3d6d8c	{"nomicon":"test-pass","embedded-book":"test-pass","cargo":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","reference":"test-pass","edition-guide":"test-pass","book":"test-pass"}
dbce3b43b6cb34dd3ba12c3ec6f708fe68e9c3df	{"lld-wrapper":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","reference":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","cargo":"test-fail"}
d1de9c9261bb86784f7245d4e3c914915054a2a0	{"rustbook":"test-fail","embedded-book":"test-pass","reference":"test-pass","lld-wrapper":"test-fail","edition-guide":"test-pass","book":"test-pass","nomicon":"test-pass","cargotest":"test-fail","cargo":"test-fail","rust-by-example":"test-pass"}
54692c3d0b873a5dc055f2f35081d0d6a2410a49	{"book":"test-pass","cargotest":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargo":"test-fail"}
8cf135e191d04722314cd708650a1d5b31579959	{"edition-guide":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","lld-wrapper":"test-fail","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","cargotest":"test-fail","reference":"test-pass"}
c3ceb00281f9557dcf5bba54fc44c9931cc90d42	{"lld-wrapper":"test-fail","embedded-book":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","cargo":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","book":"test-pass","reference":"test-pass","rustbook":"test-fail"}
584f183dc0e0ce8d981811ebbf67886c0cfef9e0	{"nomicon":"test-pass","book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","cargotest":"test-fail","rustbook":"test-fail"}
a61b14d15e4a742fb9d117d089626f5275a286c4	{"reference":"test-pass","rustbook":"test-fail","cargotest":"test-fail","edition-guide":"test-pass","cargo":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail"}
f1bff1f3233a68ddb71e74545b73cd4c545cdef4	{"edition-guide":"test-pass","cargo":"test-fail","nomicon":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","reference":"test-pass"}
9c7b1f4848263b7a39486a2cd482db0d632884e8	{"edition-guide":"test-pass","lld-wrapper":"test-fail","book":"test-pass","cargo":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","reference":"test-pass","rustbook":"test-fail","cargotest":"test-fail","embedded-book":"test-pass"}
